time,AX,AY,AZ,GX,GY,GZ
104.370500,-2072.000000,-8012.000000,19292.000000,5204.000000,21377.000000,-8249.000000
104.596712,-1356.000000,-6904.000000,18300.000000,1427.000000,-1330.000000,-640.000000
104.808219,-1264.000000,-5128.000000,17204.000000,-1648.000000,2026.000000,408.000000
104.984617,-1152.000000,-4464.000000,16500.000000,-717.000000,787.000000,405.000000
105.208609,-1852.000000,-5592.000000,16220.000000,-172.000000,651.000000,-336.000000
105.376604,-1296.000000,-5564.000000,16920.000000,-1157.000000,-819.000000,377.000000
105.595570,-1228.000000,-5868.000000,17820.000000,-139.000000,-497.000000,475.000000
105.857934,-1812.000000,-7128.000000,16056.000000,23.000000,-492.000000,95.000000
105.989364,-1660.000000,-6060.000000,16920.000000,611.000000,78.000000,660.000000
106.210087,-1588.000000,-5336.000000,16140.000000,652.000000,-902.000000,-109.000000
106.388835,-1500.000000,-5028.000000,11824.000000,2345.000000,1340.000000,-952.000000
106.602218,-3224.000000,-2860.000000,13724.000000,23872.000000,-8745.000000,628.000000
106.821866,436.000000,3260.000000,20340.000000,2935.000000,462.000000,2939.000000
106.995593,1336.000000,7824.000000,22068.000000,-2475.000000,-2956.000000,1679.000000
107.215058,4432.000000,15344.000000,20904.000000,-28225.000000,1103.000000,32767.000000
107.433368,212.000000,-8728.000000,-1224.000000,-32768.000000,-29429.000000,12159.000000
107.608128,-3556.000000,-1288.000000,-20608.000000,-24412.000000,-26029.000000,-1422.000000
107.827411,-4520.000000,1388.000000,-16460.000000,6895.000000,-859.000000,5933.000000
108.001855,-4272.000000,-904.000000,-16968.000000,2218.000000,1578.000000,398.000000
108.220453,-5344.000000,-4752.000000,-16332.000000,5753.000000,-6638.000000,-961.000000
108.439887,-4800.000000,-5668.000000,-15132.000000,-4511.000000,58.000000,-6004.000000
108.614946,-3360.000000,-2540.000000,-12148.000000,850.000000,-4204.000000,2982.000000
108.833655,-5108.000000,-3576.000000,-12812.000000,-1336.000000,-1465.000000,522.000000
109.058517,-5264.000000,-2312.000000,-13856.000000,1320.000000,12.000000,-1293.000000
109.226780,-5328.000000,-952.000000,-15020.000000,696.000000,-221.000000,-1443.000000
109.446608,-5076.000000,-1864.000000,-14020.000000,2349.000000,-1502.000000,9.000000
109.620686,-4972.000000,-4300.000000,-11692.000000,4460.000000,-2229.000000,541.000000
109.840218,-3860.000000,-2800.000000,-12008.000000,-2539.000000,4310.000000,-646.000000
110.060200,-5388.000000,-3768.000000,-14204.000000,335.000000,2117.000000,2711.000000
110.280813,-5692.000000,-3888.000000,-14516.000000,5139.000000,-3628.000000,1408.000000
110.455836,-4012.000000,-5792.000000,-11628.000000,1133.000000,644.000000,-34.000000
110.627479,-5616.000000,-5964.000000,-14456.000000,1688.000000,-3198.000000,1296.000000
110.845477,-4596.000000,-5524.000000,-12308.000000,-1478.000000,460.000000,-816.000000
111.067490,-5080.000000,-3584.000000,-13832.000000,-605.000000,-978.000000,-632.000000
111.239844,-5212.000000,-5320.000000,-13764.000000,1097.000000,-928.000000,82.000000
111.458159,-4516.000000,-4684.000000,-12944.000000,-436.000000,-154.000000,-50.000000
111.677923,-4976.000000,-5308.000000,-12948.000000,-181.000000,-551.000000,-487.000000
111.852201,-5052.000000,-5044.000000,-13180.000000,-92.000000,-246.000000,94.000000
112.072137,-5340.000000,-4884.000000,-13416.000000,1349.000000,-1086.000000,341.000000
112.245459,-5240.000000,-4860.000000,-13216.000000,110.000000,-737.000000,-108.000000
112.464750,-5252.000000,-4948.000000,-13028.000000,-160.000000,-293.000000,-175.000000
112.685151,-5416.000000,-4612.000000,-13180.000000,-1405.000000,459.000000,-348.000000
112.859878,-5104.000000,-6452.000000,-11680.000000,491.000000,-509.000000,450.000000
113.079106,-5648.000000,-7084.000000,-12240.000000,530.000000,101.000000,530.000000
113.308671,-5920.000000,-7912.000000,-10400.000000,4132.000000,-2189.000000,1401.000000
113.470712,-5276.000000,-7424.000000,-10544.000000,-405.000000,1205.000000,419.000000
113.690798,-6268.000000,-6900.000000,-13824.000000,1599.000000,-807.000000,1725.000000
113.865103,-6052.000000,-6436.000000,-13372.000000,-3242.000000,1662.000000,-319.000000
114.083248,-6628.000000,-6992.000000,-13308.000000,9441.000000,-1639.000000,-9094.000000
114.307074,-1988.000000,-10236.000000,-8260.000000,19770.000000,21968.000000,-32768.000000
114.476873,2724.000000,7136.000000,28268.000000,21629.000000,32767.000000,-12636.000000
114.698748,936.000000,-412.000000,17396.000000,14918.000000,-11619.000000,23.000000
114.870599,2912.000000,4152.000000,18104.000000,-1320.000000,1852.000000,1046.000000
115.089497,3340.000000,3588.000000,18784.000000,-2802.000000,-158.000000,2062.000000
115.308574,4236.000000,640.000000,15140.000000,-3415.000000,-3253.000000,-1649.000000
115.483806,4992.000000,-2328.000000,17056.000000,-13572.000000,-14472.000000,17756.000000
115.702729,5352.000000,-11868.000000,13332.000000,-18922.000000,-14768.000000,12481.000000
115.880339,3312.000000,-15620.000000,2312.000000,-32549.000000,-2257.000000,6093.000000
116.095662,940.000000,-10216.000000,-2316.000000,-19902.000000,-17142.000000,14890.000000
116.314577,-10164.000000,-6048.000000,-13636.000000,-18674.000000,5031.000000,-2367.000000
116.489584,-8820.000000,-6052.000000,-9840.000000,-1021.000000,-3889.000000,-3358.000000
116.752111,-10084.000000,-6676.000000,-9704.000000,-732.000000,794.000000,-1682.000000
116.938514,-9160.000000,-6180.000000,-9224.000000,458.000000,915.000000,-1901.000000
117.104006,-9392.000000,-6700.000000,-8848.000000,-1741.000000,-847.000000,-1897.000000
117.323675,-9212.000000,-6272.000000,-9576.000000,-618.000000,676.000000,-1281.000000
117.495665,-9084.000000,-7640.000000,-7776.000000,2100.000000,-1312.000000,-6341.000000
117.758202,-8904.000000,-15200.000000,-5064.000000,6479.000000,746.000000,-27760.000000
117.934320,1384.000000,-14040.000000,-2372.000000,13482.000000,13058.000000,-27133.000000
118.108309,8200.000000,-5036.000000,9460.000000,16518.000000,18452.000000,-20764.000000
118.327482,5544.000000,5504.000000,21152.000000,12510.000000,401.000000,-8230.000000
118.559482,6528.000000,8084.000000,17780.000000,-1329.000000,5127.000000,-1318.000000
118.720715,6244.000000,4640.000000,17448.000000,-1888.000000,3173.000000,-1825.000000
118.940616,5364.000000,5560.000000,16512.000000,-1765.000000,1525.000000,-1109.000000
119.114524,4852.000000,5604.000000,16900.000000,-1832.000000,695.000000,782.000000
119.338967,4576.000000,4936.000000,16820.000000,-384.000000,14.000000,-928.000000
119.554194,4396.000000,4380.000000,15824.000000,-793.000000,49.000000,-527.000000
119.728137,4484.000000,3784.000000,17164.000000,-958.000000,-320.000000,-1077.000000
119.953321,4700.000000,4592.000000,17244.000000,246.000000,159.000000,-648.000000
120.180733,4016.000000,4248.000000,16756.000000,-140.000000,511.000000,1240.000000
120.383305,4248.000000,4604.000000,17020.000000,-293.000000,927.000000,1325.000000
120.564836,4040.000000,3840.000000,17020.000000,326.000000,-575.000000,353.000000
120.733257,4360.000000,3428.000000,17600.000000,-84.000000,-100.000000,68.000000
120.954233,4260.000000,4464.000000,16952.000000,-1288.000000,384.000000,-724.000000
121.201504,4264.000000,5408.000000,16756.000000,-9.000000,84.000000,1226.000000
121.350179,4380.000000,5908.000000,17124.000000,-441.000000,124.000000,229.000000
121.566951,4188.000000,3424.000000,17600.000000,239.000000,-592.000000,312.000000
121.739633,4112.000000,3276.000000,17808.000000,-529.000000,247.000000,204.000000
121.959502,4124.000000,4080.000000,17212.000000,-855.000000,-309.000000,-262.000000
122.187031,4000.000000,3524.000000,16748.000000,-928.000000,-532.000000,-524.000000
122.353938,4164.000000,3776.000000,17072.000000,-1628.000000,168.000000,498.000000
122.591306,4052.000000,3088.000000,17096.000000,-1584.000000,668.000000,-474.000000
122.746747,4320.000000,3140.000000,17056.000000,-352.000000,1371.000000,1241.000000
122.964727,4160.000000,2608.000000,17340.000000,-417.000000,93.000000,11.000000
123.209232,3912.000000,4268.000000,16720.000000,-3078.000000,705.000000,2452.000000
123.358902,2828.000000,136.000000,20900.000000,-18410.000000,-2409.000000,15616.000000
123.578131,3624.000000,-8732.000000,13848.000000,-30157.000000,-17345.000000,6801.000000
123.796433,772.000000,-16704.000000,-1800.000000,-24147.000000,-12564.000000,-4803.000000
123.975475,-1360.000000,-12232.000000,-4252.000000,-12752.000000,-6605.000000,17601.000000
124.196603,-10284.000000,-12676.000000,-12108.000000,-3159.000000,-8930.000000,12678.000000
124.365549,-8880.000000,-1596.000000,-12148.000000,-2225.000000,-7008.000000,1113.000000
124.587429,-9664.000000,-5556.000000,-11380.000000,-618.000000,-986.000000,-800.000000
124.807299,-9132.000000,-4600.000000,-11440.000000,109.000000,1855.000000,331.000000
124.977905,-8400.000000,-4356.000000,-13984.000000,3795.000000,3426.000000,-2754.000000
125.205538,-6552.000000,-6452.000000,-20260.000000,23765.000000,6443.000000,-9756.000000
125.417130,2076.000000,-11368.000000,-6456.000000,26035.000000,15622.000000,-6393.000000
125.590003,-4780.000000,-16268.000000,10104.000000,32767.000000,-4027.000000,-21489.000000
125.809532,1560.000000,1724.000000,14188.000000,6878.000000,-9257.000000,-19587.000000
125.983429,5272.000000,5808.000000,15324.000000,-1653.000000,80.000000,-2776.000000
126.202170,5728.000000,7348.000000,16524.000000,-3728.000000,2397.000000,-2173.000000
126.422798,4988.000000,4180.000000,16388.000000,-161.000000,1060.000000,-660.000000
126.596160,4520.000000,6012.000000,15496.000000,-1559.000000,-144.000000,-1224.000000
126.817924,4792.000000,6248.000000,16740.000000,529.000000,-806.000000,160.000000
127.022567,4836.000000,6416.000000,16404.000000,316.000000,542.000000,143.000000
127.208674,4448.000000,6136.000000,16604.000000,223.000000,-95.000000,-65.000000
127.427367,4672.000000,6992.000000,16916.000000,-667.000000,2148.000000,-352.000000
127.602676,5412.000000,7472.000000,17876.000000,-5604.000000,1950.000000,4628.000000
127.823225,5740.000000,-424.000000,20488.000000,-30554.000000,-6302.000000,17687.000000
128.042934,4036.000000,-10892.000000,932.000000,-30266.000000,-21260.000000,13718.000000
128.214686,10788.000000,-2376.000000,-15840.000000,-25124.000000,-14832.000000,8054.000000
128.437298,-4944.000000,2000.000000,-23828.000000,-3795.000000,479.000000,11149.000000
128.608688,-4740.000000,-1404.000000,-15736.000000,-8438.000000,3828.000000,754.000000
128.827332,-4356.000000,-2948.000000,-16088.000000,1576.000000,2098.000000,-1197.000000
129.046989,-3212.000000,-4584.000000,-14608.000000,2273.000000,6114.000000,-1620.000000
129.221158,-1312.000000,-6492.000000,-12620.000000,6597.000000,10420.000000,-3700.000000
129.447695,3836.000000,-7028.000000,-12332.000000,16035.000000,24660.000000,-9020.000000
129.615051,9924.000000,-7588.000000,-388.000000,25277.000000,20569.000000,4065.000000
129.833573,2420.000000,-5648.000000,21712.000000,32767.000000,-5978.000000,-12782.000000
130.056903,3128.000000,-9664.000000,12884.000000,16197.000000,-12447.000000,-271.000000
130.227169,3448.000000,10548.000000,16396.000000,1078.000000,-1662.000000,-7359.000000
130.447260,3780.000000,7656.000000,16196.000000,231.000000,-1338.000000,3007.000000
130.676599,7156.000000,10040.000000,17432.000000,-6047.000000,-8685.000000,15550.000000
130.843851,13324.000000,-1532.000000,16224.000000,-8894.000000,-5919.000000,11612.000000
131.069565,13564.000000,-10028.000000,11416.000000,-13323.000000,-19426.000000,14906.000000
131.233922,12168.000000,-12848.000000,-3504.000000,-11650.000000,-17096.000000,12834.000000
131.452409,7728.000000,-4772.000000,-15664.000000,-29404.000000,-6670.000000,646.000000
131.689790,3036.000000,-2176.000000,-13972.000000,-2620.000000,-31596.000000,-6299.000000
131.847785,-6360.000000,-3080.000000,-21260.000000,-2558.000000,-5390.000000,3191.000000
132.064884,-5232.000000,-744.000000,-13252.000000,-6295.000000,-1633.000000,1073.000000
132.240318,-4960.000000,1436.000000,-13424.000000,1605.000000,272.000000,-1816.000000
132.465303,-4776.000000,2908.000000,-15000.000000,155.000000,373.000000,954.000000
132.700763,-3912.000000,1832.000000,-14328.000000,122.000000,421.000000,-457.000000
132.854243,-3640.000000,1792.000000,-14080.000000,58.000000,762.000000,-219.000000
133.082051,-3568.000000,1524.000000,-14300.000000,-125.000000,280.000000,52.000000
133.290297,-3536.000000,1220.000000,-14576.000000,-461.000000,-208.000000,-202.000000
133.464893,-3556.000000,1804.000000,-14640.000000,-342.000000,10.000000,58.000000
133.703085,-3508.000000,2008.000000,-14516.000000,-324.000000,137.000000,5.000000
133.868306,-3248.000000,2372.000000,-15240.000000,-99.000000,2014.000000,-1128.000000
134.085747,-2664.000000,1384.000000,-14860.000000,-355.000000,-349.000000,-79.000000
134.305067,-3080.000000,2400.000000,-15744.000000,-266.000000,-503.000000,-517.000000
134.472631,-2992.000000,1416.000000,-14532.000000,-273.000000,-28.000000,-133.000000
134.702731,-2912.000000,1808.000000,-14936.000000,-488.000000,0.000000,8.000000
134.959962,-3080.000000,1396.000000,-14756.000000,-355.000000,25.000000,22.000000
135.090286,-3024.000000,1176.000000,-14744.000000,-528.000000,-110.000000,103.000000
135.317825,-3016.000000,1356.000000,-14408.000000,-483.000000,-83.000000,-140.000000
135.477824,-3040.000000,1564.000000,-14992.000000,-360.000000,28.000000,107.000000
135.714743,-2960.000000,1380.000000,-14812.000000,-539.000000,-18.000000,-65.000000
135.915099,-2884.000000,1656.000000,-14700.000000,-396.000000,133.000000,52.000000
136.108600,-2952.000000,1904.000000,-15184.000000,-359.000000,-68.000000,-47.000000
136.308555,-3128.000000,1188.000000,-14672.000000,-518.000000,-165.000000,-166.000000
136.491486,-3012.000000,1488.000000,-15084.000000,-478.000000,-43.000000,-288.000000
136.723535,-3128.000000,748.000000,-15468.000000,456.000000,522.000000,-297.000000
136.921196,-720.000000,5464.000000,-15040.000000,11465.000000,21141.000000,9180.000000
137.111339,2052.000000,-4652.000000,-9676.000000,32767.000000,32767.000000,-2459.000000
137.314913,8624.000000,2148.000000,24584.000000,14939.000000,17442.000000,782.000000
137.533570,4620.000000,6912.000000,16488.000000,533.000000,4438.000000,483.000000
137.753527,6496.000000,2380.000000,18928.000000,-10124.000000,-3104.000000,-5829.000000
137.927429,8120.000000,-2696.000000,12860.000000,-7526.000000,-8721.000000,5170.000000
138.111730,11800.000000,-7064.000000,12980.000000,-27402.000000,1103.000000,7328.000000
138.321570,9120.000000,-11960.000000,-4876.000000,-293.000000,-20161.000000,9388.000000
138.539971,7452.000000,-16376.000000,420.000000,6331.000000,-9194.000000,6633.000000
138.758961,2812.000000,-13216.000000,3252.000000,750.000000,8954.000000,5623.000000
138.934128,-468.000000,-13700.000000,-2668.000000,795.000000,7587.000000,240.000000
139.119545,-116.000000,-14564.000000,-6100.000000,3517.000000,5173.000000,2186.000000
139.327966,-2844.000000,-13032.000000,1228.000000,10575.000000,3423.000000,10021.000000
139.546271,-8128.000000,-17320.000000,4976.000000,4672.000000,-7199.000000,6120.000000
139.741081,-9952.000000,-14936.000000,8648.000000,4084.000000,-4665.000000,-3962.000000
139.941078,-5804.000000,-14020.000000,7816.000000,-7405.000000,-2640.000000,-15224.000000
140.161116,2392.000000,-12508.000000,280.000000,-9331.000000,-18711.000000,-9468.000000
140.334281,9380.000000,-12940.000000,-3864.000000,-8234.000000,-13082.000000,-9074.000000
140.552927,9952.000000,-11752.000000,-1864.000000,2203.000000,-9950.000000,-229.000000
140.738589,8532.000000,-2224.000000,-11148.000000,-13602.000000,1057.000000,-3572.000000
140.946236,2792.000000,-3556.000000,-24796.000000,16425.000000,-4213.000000,6310.000000
141.165125,3852.000000,-2272.000000,-17264.000000,-8588.000000,-2783.000000,-1554.000000
141.340562,4412.000000,-2192.000000,-15412.000000,-2544.000000,-456.000000,-600.000000
141.559454,4252.000000,-1020.000000,-15688.000000,-144.000000,1357.000000,1117.000000
141.750046,5320.000000,-2152.000000,-14804.000000,386.000000,3268.000000,650.000000
141.952931,7068.000000,-3304.000000,-15188.000000,596.000000,3139.000000,459.000000
142.171203,8812.000000,-2292.000000,-13772.000000,-1863.000000,14398.000000,5845.000000
142.369574,10028.000000,-4416.000000,-13172.000000,8220.000000,-4957.000000,12562.000000
142.565487,7640.000000,-10336.000000,-10316.000000,10431.000000,-1842.000000,13231.000000
142.784897,4316.000000,-13496.000000,-6272.000000,7600.000000,3491.000000,11438.000000
142.959519,-4388.000000,-14544.000000,116.000000,14720.000000,-2540.000000,15295.000000
143.177913,-2952.000000,-15156.000000,3496.000000,-361.000000,-526.000000,121.000000
143.376878,-3768.000000,-15976.000000,3224.000000,211.000000,1118.000000,573.000000
143.571951,-3556.000000,-15664.000000,3108.000000,-1323.000000,-298.000000,-480.000000
143.819358,-3996.000000,-16640.000000,1764.000000,-1184.000000,502.000000,-1175.000000
143.972799,-376.000000,-13208.000000,-1192.000000,-13992.000000,-2232.000000,-9660.000000
144.190455,4236.000000,-14172.000000,-672.000000,-8624.000000,1177.000000,-8867.000000
144.414669,7188.000000,-3100.000000,-13928.000000,-18455.000000,8014.000000,-20935.000000
144.586100,6956.000000,-11772.000000,-9116.000000,-1220.000000,-5724.000000,-3813.000000
144.811130,8140.000000,-8548.000000,-12488.000000,-3459.000000,-9564.000000,-8117.000000
144.975235,6916.000000,-1480.000000,-14472.000000,-9511.000000,-2324.000000,-11635.000000
145.199834,7604.000000,568.000000,-15044.000000,-1136.000000,754.000000,-1445.000000
145.429852,8136.000000,-1080.000000,-14768.000000,1531.000000,498.000000,1057.000000
145.587445,9544.000000,-364.000000,-13484.000000,579.000000,1569.000000,1747.000000
145.803741,12012.000000,-1732.000000,-9564.000000,2038.000000,6309.000000,9941.000000
145.978078,8748.000000,-8360.000000,-11216.000000,3197.000000,-2346.000000,12738.000000
146.197872,2104.000000,-14304.000000,-9144.000000,1324.000000,-3811.000000,5549.000000
146.435733,-816.000000,-16448.000000,-3176.000000,4997.000000,5483.000000,7767.000000
146.591868,-2672.000000,-14568.000000,-2772.000000,2888.000000,-2492.000000,4610.000000
146.815220,-3216.000000,-14136.000000,-3168.000000,-1209.000000,-641.000000,-1522.000000
147.029973,-3788.000000,-16100.000000,-3188.000000,-178.000000,-65.000000,28.000000
147.209487,-4016.000000,-17420.000000,-1584.000000,-6978.000000,745.000000,-7027.000000
147.442159,1460.000000,-15020.000000,-148.000000,-4230.000000,-7419.000000,-3377.000000
147.597532,-7756.000000,-17000.000000,-13660.000000,16991.000000,-32768.000000,14327.000000
147.859946,-5640.000000,-15068.000000,-11656.000000,-1329.000000,-2224.000000,-3230.000000
148.034719,-10032.000000,-13608.000000,-3788.000000,-10640.000000,-19218.000000,-2079.000000
148.209323,-4288.000000,-13100.000000,5536.000000,-1568.000000,-6977.000000,-6340.000000
148.448000,-8572.000000,-16916.000000,-1392.000000,-22433.000000,-19978.000000,-18019.000000
148.605841,-4720.000000,-10560.000000,1232.000000,-15374.000000,-6561.000000,-7653.000000
148.831018,-6116.000000,-17368.000000,-5256.000000,-10770.000000,-38.000000,-4717.000000
149.042008,-5004.000000,-14740.000000,-4520.000000,-1422.000000,-5051.000000,-193.000000
149.218033,-5652.000000,-10944.000000,-620.000000,662.000000,-5691.000000,891.000000
149.446269,-6940.000000,-13352.000000,-5292.000000,3.000000,671.000000,727.000000
149.652704,-5624.000000,-13760.000000,-3520.000000,-253.000000,1969.000000,1157.000000
149.831841,-2400.000000,-4392.000000,-4424.000000,4603.000000,10448.000000,14320.000000
150.076001,-6688.000000,-15700.000000,-5836.000000,2683.000000,126.000000,2624.000000
150.225280,-64.000000,-16500.000000,-5288.000000,14300.000000,7252.000000,3025.000000
150.456047,-904.000000,-17540.000000,-3132.000000,5871.000000,15478.000000,8469.000000
150.659269,-2724.000000,-19376.000000,-3948.000000,7511.000000,27547.000000,-3223.000000
150.835728,-1892.000000,-22696.000000,-2412.000000,8504.000000,23477.000000,2957.000000
151.066466,-2404.000000,-13428.000000,2940.000000,2446.000000,-7396.000000,-1411.000000
151.228762,-1876.000000,-14060.000000,4396.000000,-661.000000,-607.000000,-395.000000
151.448186,-2984.000000,-14880.000000,3752.000000,-991.000000,191.000000,167.000000
151.665749,-3008.000000,-14480.000000,4616.000000,-527.000000,804.000000,739.000000
151.842109,-3500.000000,-15536.000000,3472.000000,-60.000000,567.000000,859.000000
152.067556,-3560.000000,-15832.000000,4168.000000,28.000000,361.000000,799.000000
152.278119,-3072.000000,-15136.000000,3364.000000,-1092.000000,582.000000,88.000000
152.454769,-3388.000000,-14884.000000,3576.000000,-637.000000,-336.000000,-28.000000
152.695514,-3664.000000,-15172.000000,3612.000000,-628.000000,-725.000000,-319.000000
152.847277,-3728.000000,-15368.000000,3952.000000,-994.000000,6.000000,-681.000000
153.068141,-3844.000000,-14704.000000,3740.000000,694.000000,1614.000000,220.000000
153.284688,11184.000000,-15576.000000,6660.000000,-18319.000000,-10420.000000,-7406.000000
153.459858,-4148.000000,-14568.000000,10596.000000,-3549.000000,5415.000000,1170.000000
153.722096,-4856.000000,-13772.000000,5052.000000,-11987.000000,-12092.000000,780.000000
153.896888,-3768.000000,-13336.000000,1072.000000,-13781.000000,-10732.000000,-4929.000000
154.078692,-5596.000000,-20196.000000,-1804.000000,-5268.000000,-3890.000000,3732.000000
154.336493,-1704.000000,-12204.000000,-11416.000000,-10132.000000,1047.000000,-7797.000000
154.465722,1796.000000,-12668.000000,-10112.000000,-1164.000000,-3053.000000,-2617.000000
154.730724,556.000000,-12028.000000,-9588.000000,6045.000000,1848.000000,3234.000000
154.903459,-416.000000,-17656.000000,-5176.000000,7244.000000,6471.000000,4911.000000
155.084128,-1468.000000,-17200.000000,-1552.000000,13440.000000,5619.000000,17464.000000
155.297281,-3052.000000,-16348.000000,724.000000,8619.000000,-2095.000000,7477.000000
155.473063,-6616.000000,-14616.000000,1508.000000,6885.000000,2142.000000,4237.000000
155.711564,-6868.000000,-13500.000000,1980.000000,-1378.000000,-884.000000,-1704.000000
155.909431,-6536.000000,-14904.000000,3764.000000,-601.000000,489.000000,574.000000
156.091186,-6504.000000,-13564.000000,2864.000000,-1393.000000,-49.000000,-367.000000
156.303058,-6416.000000,-13864.000000,2632.000000,-1935.000000,-56.000000,-467.000000
156.521765,-6368.000000,-14612.000000,3360.000000,1124.000000,-1178.000000,422.000000
156.701551,-6692.000000,-14540.000000,3016.000000,-341.000000,-713.000000,-1280.000000
156.915286,-6664.000000,-14424.000000,3252.000000,-969.000000,1697.000000,-536.000000
157.109834,-6592.000000,-14484.000000,3464.000000,-2475.000000,1071.000000,-670.000000
157.309383,-4912.000000,-17808.000000,3944.000000,-3602.000000,-2530.000000,-10152.000000
157.528016,-4744.000000,-17964.000000,-884.000000,-7075.000000,-3199.000000,-5814.000000
157.748165,2532.000000,-1496.000000,-13536.000000,-32768.000000,6767.000000,-20438.000000
157.921986,-10992.000000,-10356.000000,-3256.000000,-18002.000000,32767.000000,-17984.000000
158.104227,-15872.000000,-17984.000000,324.000000,17713.000000,-28331.000000,32767.000000
158.315752,-5656.000000,-12304.000000,4356.000000,-4111.000000,-17326.000000,528.000000
158.534191,-17080.000000,-20500.000000,-9540.000000,-15130.000000,-10552.000000,-1544.000000
158.725005,-5440.000000,-13376.000000,-3788.000000,-8300.000000,7883.000000,-7445.000000
158.928256,-7520.000000,-14204.000000,-4556.000000,1821.000000,-3848.000000,2231.000000
159.151830,-6704.000000,-12112.000000,-2000.000000,229.000000,-2056.000000,-224.000000
159.322764,-6716.000000,-12580.000000,-3060.000000,-583.000000,763.000000,-413.000000
159.540755,-7200.000000,-14016.000000,-3004.000000,2054.000000,-1574.000000,1011.000000
159.716170,-7240.000000,-13540.000000,-2852.000000,708.000000,-1741.000000,706.000000
159.934495,-6876.000000,-12684.000000,-1876.000000,-834.000000,602.000000,-180.000000
160.157250,-8284.000000,-12888.000000,-2592.000000,486.000000,-1690.000000,1396.000000
160.328437,-7384.000000,-12636.000000,-2300.000000,-791.000000,924.000000,-1115.000000
160.547194,-7552.000000,-13020.000000,-1496.000000,504.000000,-139.000000,1533.000000
160.772895,-7284.000000,-13952.000000,-2448.000000,510.000000,-926.000000,545.000000
160.941126,-6952.000000,-14000.000000,-1652.000000,-1014.000000,1707.000000,-715.000000
161.159954,-7116.000000,-14240.000000,-1620.000000,847.000000,216.000000,841.000000
161.334495,-6452.000000,-12932.000000,-1672.000000,-259.000000,358.000000,32.000000
161.553751,-6956.000000,-13332.000000,-2764.000000,-1037.000000,1077.000000,-805.000000
161.778696,-7296.000000,-14360.000000,-2072.000000,-488.000000,-197.000000,-655.000000
161.947171,-7024.000000,-13920.000000,-2552.000000,361.000000,-410.000000,65.000000
162.165983,-6796.000000,-13760.000000,-2224.000000,-746.000000,970.000000,-511.000000
162.354306,-6652.000000,-13672.000000,-2376.000000,-414.000000,436.000000,51.000000
162.559639,-6776.000000,-13448.000000,-3080.000000,-580.000000,290.000000,-227.000000
162.782664,-6880.000000,-14280.000000,-2676.000000,-245.000000,414.000000,-492.000000
162.953739,-6932.000000,-14352.000000,-2400.000000,630.000000,-1201.000000,220.000000
163.245825,-6680.000000,-14132.000000,-1592.000000,410.000000,-202.000000,741.000000
163.391505,-6384.000000,-14240.000000,-724.000000,97.000000,-565.000000,367.000000
163.566177,-6432.000000,-13952.000000,-924.000000,-69.000000,227.000000,365.000000
163.784299,-6544.000000,-13736.000000,-2020.000000,-620.000000,582.000000,-664.000000
163.960005,-7400.000000,-10600.000000,-2200.000000,14869.000000,11490.000000,11249.000000
164.178401,-11040.000000,-11448.000000,-2132.000000,-2577.000000,32767.000000,-20657.000000
164.397662,-8004.000000,-15988.000000,7308.000000,-6916.000000,32767.000000,-4906.000000
164.572419,-10436.000000,-10444.000000,3072.000000,9524.000000,154.000000,22511.000000
164.790607,-9240.000000,-11492.000000,5216.000000,871.000000,1737.000000,-3496.000000
164.965924,-9324.000000,-9592.000000,4936.000000,5254.000000,6516.000000,-2226.000000
165.184838,-10276.000000,-12016.000000,7232.000000,-2383.000000,341.000000,-4448.000000
165.406397,-12208.000000,-11188.000000,6388.000000,3247.000000,3308.000000,6563.000000
165.578683,-11552.000000,-9304.000000,6028.000000,1171.000000,32.000000,1863.000000
165.797288,-11980.000000,-9084.000000,6580.000000,-697.000000,810.000000,1377.000000
166.016597,-11256.000000,-9900.000000,5532.000000,97.000000,-513.000000,1324.000000
166.190938,-9876.000000,-10272.000000,7824.000000,-25999.000000,-1531.000000,-10514.000000
166.409945,-10692.000000,-12960.000000,3060.000000,-2808.000000,-323.000000,-2635.000000
166.672299,-12520.000000,-6616.000000,8064.000000,-23290.000000,-29649.000000,17166.000000
166.804010,-8296.000000,-12160.000000,8428.000000,-1363.000000,-6401.000000,6522.000000
167.022134,-7296.000000,-10496.000000,4192.000000,-18986.000000,-15563.000000,7174.000000
167.197386,-18492.000000,-15172.000000,-12352.000000,-8239.000000,-3975.000000,3816.000000
167.416154,-14008.000000,-11928.000000,-3076.000000,223.000000,-2738.000000,-1485.000000
167.591080,-12724.000000,-9696.000000,-496.000000,-1182.000000,800.000000,-1741.000000
167.810168,-13060.000000,-8996.000000,-124.000000,340.000000,-1917.000000,924.000000
168.029334,-12412.000000,-8136.000000,440.000000,-232.000000,2125.000000,1082.000000
168.203373,-12396.000000,-7984.000000,-100.000000,-478.000000,950.000000,-474.000000
168.465964,-12264.000000,-7616.000000,-1108.000000,-706.000000,667.000000,-720.000000
168.642467,-12540.000000,-8868.000000,0.000000,-225.000000,-1378.000000,-18.000000
168.816342,-12724.000000,-9320.000000,328.000000,-84.000000,217.000000,227.000000
169.035538,-12504.000000,-8368.000000,-320.000000,-170.000000,310.000000,-413.000000
169.209346,-12648.000000,-9164.000000,0.000000,-137.000000,-121.000000,-12.000000
169.427978,-12620.000000,-8748.000000,-108.000000,65.000000,-297.000000,104.000000
