time,AX,AY,AZ,GX,GY,GZ
43.137770,344.000000,-16520.000000,-4520.000000,975.000000,4040.000000,28491.000000
43.370053,-7296.000000,-16784.000000,-5924.000000,-180.000000,188.000000,17215.000000
43.557972,-6296.000000,-12044.000000,-6012.000000,2792.000000,-7934.000000,-25115.000000
43.750339,3744.000000,-14008.000000,-2496.000000,-1949.000000,-10575.000000,-19699.000000
43.928575,8848.000000,-10424.000000,-5560.000000,-5485.000000,-9572.000000,-14634.000000
44.143648,12108.000000,-1420.000000,-10512.000000,-3380.000000,-5113.000000,-3802.000000
44.320600,14060.000000,4468.000000,-15644.000000,-2750.000000,352.000000,4035.000000
44.562218,11852.000000,-5216.000000,-9632.000000,4103.000000,15594.000000,13672.000000
44.757336,5028.000000,-15368.000000,-2104.000000,12471.000000,11238.000000,31684.000000
44.932071,-5168.000000,-18288.000000,-2408.000000,7179.000000,2409.000000,27875.000000
45.164234,-11348.000000,-18860.000000,-808.000000,28.000000,1288.000000,-2296.000000
45.373788,-1212.000000,-8336.000000,-4356.000000,-2378.000000,-11134.000000,-21184.000000
45.561754,3388.000000,-14584.000000,-1456.000000,4129.000000,-17994.000000,-9941.000000
45.762745,7872.000000,-11176.000000,-5568.000000,-10303.000000,-12998.000000,-11122.000000
45.945760,9608.000000,-1824.000000,-13212.000000,-11584.000000,-11966.000000,-17899.000000
46.157522,13288.000000,-3536.000000,-16004.000000,-2757.000000,-3106.000000,682.000000
46.401398,11508.000000,380.000000,-12176.000000,2292.000000,15247.000000,10943.000000
46.551173,8512.000000,-9088.000000,-4692.000000,1514.000000,15294.000000,23222.000000
46.776220,924.000000,-15476.000000,564.000000,-1375.000000,6569.000000,23684.000000
46.966320,-7396.000000,-21576.000000,-1116.000000,696.000000,4290.000000,8076.000000
47.163274,-2988.000000,-11688.000000,2408.000000,-3833.000000,-12417.000000,-13708.000000
47.395017,176.000000,-13732.000000,-6728.000000,-10980.000000,-5828.000000,-2109.000000
47.558560,208.000000,-4688.000000,-10540.000000,-17673.000000,-5184.000000,-1658.000000
47.797451,-2436.000000,-11808.000000,-14160.000000,-4225.000000,-6774.000000,6517.000000
47.994598,-6972.000000,-5472.000000,-21080.000000,6216.000000,8173.000000,-6020.000000
48.169251,956.000000,-10820.000000,-15028.000000,16303.000000,14246.000000,-5227.000000
48.387985,5372.000000,-14788.000000,876.000000,12702.000000,24128.000000,-1681.000000
48.562659,3292.000000,-11296.000000,9968.000000,9092.000000,23920.000000,7555.000000
48.794671,-8072.000000,-10872.000000,17436.000000,3279.000000,17922.000000,10386.000000
49.000081,-4060.000000,-15768.000000,15764.000000,-7929.000000,-17320.000000,-10187.000000
49.220995,-4060.000000,-15768.000000,15764.000000,-7929.000000,-17320.000000,-10187.000000
49.414172,4044.000000,-3584.000000,-13384.000000,-19394.000000,-32768.000000,-6023.000000
49.612702,-52.000000,-44.000000,-1924.000000,343.000000,-32768.000000,4140.000000
49.857607,-3880.000000,-6552.000000,-15132.000000,31794.000000,-23854.000000,-8912.000000
50.007449,3204.000000,-8216.000000,-10788.000000,9097.000000,8879.000000,-439.000000
50.225021,6452.000000,-12320.000000,-2824.000000,25112.000000,12489.000000,-4087.000000
50.422077,4456.000000,-11836.000000,8260.000000,21937.000000,17009.000000,4374.000000
50.618971,-532.000000,-11904.000000,27692.000000,11317.000000,11171.000000,2098.000000
50.857897,2580.000000,-7676.000000,15736.000000,-12481.000000,-29016.000000,-2772.000000
51.056643,2580.000000,-7676.000000,15736.000000,-12481.000000,-29016.000000,-2772.000000
51.232921,3976.000000,-1760.000000,-14584.000000,-8793.000000,-26323.000000,-28633.000000
51.454352,4172.000000,-6364.000000,-18152.000000,662.000000,-9672.000000,-3286.000000
51.668963,5452.000000,496.000000,-14960.000000,3242.000000,18820.000000,7219.000000
51.864784,10908.000000,-3732.000000,-7940.000000,307.000000,16649.000000,8434.000000
52.063023,7432.000000,-11304.000000,1996.000000,7974.000000,15970.000000,22365.000000
52.304987,-9556.000000,-21860.000000,2168.000000,7112.000000,23067.000000,27656.000000
52.459234,-12140.000000,-16232.000000,-2960.000000,-11882.000000,7560.000000,-11279.000000
52.678394,-1756.000000,-11740.000000,-2824.000000,2873.000000,-3801.000000,-7695.000000
52.864738,-1368.000000,-15324.000000,1704.000000,9767.000000,11087.000000,5169.000000
53.070010,-3840.000000,-14336.000000,3404.000000,2996.000000,14769.000000,2542.000000
53.314085,-7704.000000,-12952.000000,2048.000000,2080.000000,8409.000000,7879.000000
53.462534,-11580.000000,-7300.000000,1572.000000,-44.000000,1633.000000,13966.000000
53.687080,-14796.000000,-10244.000000,1528.000000,2324.000000,-11396.000000,8699.000000
53.866594,-12696.000000,1176.000000,6040.000000,-2555.000000,-1565.000000,4360.000000
54.077180,-13484.000000,6616.000000,5540.000000,5124.000000,-3280.000000,6573.000000
54.314510,-15156.000000,1788.000000,1832.000000,-727.000000,-2260.000000,2693.000000
54.476185,-14512.000000,1216.000000,4420.000000,-654.000000,-1488.000000,993.000000
54.693596,-14536.000000,960.000000,4092.000000,-10.000000,1032.000000,281.000000
54.906767,-14132.000000,2268.000000,4760.000000,-347.000000,746.000000,-670.000000
55.082203,-13972.000000,3000.000000,5072.000000,-647.000000,1479.000000,-323.000000
55.313614,-14568.000000,3408.000000,4144.000000,-814.000000,830.000000,-524.000000
55.477632,-14420.000000,3548.000000,5068.000000,-814.000000,1193.000000,-863.000000
55.707185,-14808.000000,3512.000000,4556.000000,-346.000000,1668.000000,-780.000000
55.929826,-14688.000000,2644.000000,4936.000000,-497.000000,-144.000000,-818.000000
56.088120,-14652.000000,2060.000000,5216.000000,-58.000000,-335.000000,414.000000
56.319846,-14212.000000,3460.000000,4952.000000,800.000000,193.000000,906.000000
56.481554,-14548.000000,2900.000000,4948.000000,-241.000000,-283.000000,326.000000
56.706140,-14532.000000,2936.000000,4528.000000,-153.000000,-453.000000,438.000000
56.919344,-14520.000000,3296.000000,4104.000000,-185.000000,82.000000,-2.000000
57.095316,-14848.000000,2488.000000,5144.000000,-125.000000,209.000000,-240.000000
57.347458,-14092.000000,2308.000000,5332.000000,-587.000000,247.000000,-43.000000
57.536487,-14316.000000,2572.000000,5940.000000,-182.000000,158.000000,-40.000000
57.723332,-14192.000000,2660.000000,6100.000000,-494.000000,36.000000,-327.000000
57.925835,-14516.000000,2616.000000,5484.000000,-618.000000,-146.000000,-206.000000
58.109287,-14556.000000,2332.000000,5292.000000,-351.000000,362.000000,-173.000000
58.351178,-14760.000000,2944.000000,5380.000000,-127.000000,357.000000,117.000000
58.538610,-14456.000000,2576.000000,5088.000000,-195.000000,304.000000,104.000000
58.722718,-14716.000000,2992.000000,5232.000000,-138.000000,343.000000,-14.000000
58.932011,-14616.000000,2152.000000,4584.000000,-279.000000,195.000000,319.000000
59.167537,-14568.000000,2404.000000,5304.000000,-908.000000,578.000000,-410.000000
59.325439,-14600.000000,2312.000000,4760.000000,-317.000000,-261.000000,-83.000000
59.544585,-14548.000000,2188.000000,5324.000000,-199.000000,-187.000000,165.000000
59.745509,-17544.000000,-6188.000000,4780.000000,-5676.000000,2121.000000,-12361.000000
59.937836,-32768.000000,-28636.000000,15228.000000,-18048.000000,-19889.000000,-32768.000000
60.178040,9276.000000,-816.000000,-3476.000000,-14878.000000,-2414.000000,-32768.000000
60.331563,14104.000000,8596.000000,-20732.000000,1955.000000,14775.000000,11099.000000
60.552618,-15076.000000,-568.000000,30432.000000,15178.000000,18986.000000,32767.000000
60.742761,-11472.000000,-6960.000000,4764.000000,1670.000000,4749.000000,11063.000000
60.946770,-14408.000000,-4388.000000,6424.000000,4941.000000,6776.000000,7720.000000
61.177384,-14872.000000,1404.000000,4984.000000,1284.000000,3146.000000,3695.000000
61.357827,-15032.000000,2024.000000,2048.000000,-152.000000,1331.000000,101.000000
61.557854,-14680.000000,776.000000,4340.000000,-815.000000,-777.000000,-458.000000
61.775730,-15092.000000,-2748.000000,3716.000000,-1455.000000,-785.000000,-1481.000000
61.950706,-14856.000000,-2856.000000,4280.000000,-893.000000,-1085.000000,-319.000000
62.169219,-14828.000000,-2384.000000,4016.000000,10.000000,-573.000000,555.000000
62.355986,-15276.000000,-1760.000000,4128.000000,-491.000000,-1035.000000,-403.000000
62.563347,-23004.000000,-7760.000000,24968.000000,-32768.000000,-32768.000000,-32768.000000
62.803315,3668.000000,4032.000000,1548.000000,-25252.000000,-32768.000000,-32768.000000
62.972201,13428.000000,-28.000000,-5336.000000,55.000000,4640.000000,4334.000000
63.183367,8044.000000,1260.000000,-7504.000000,22863.000000,28958.000000,32767.000000
63.374328,-15600.000000,-15520.000000,18108.000000,15372.000000,29208.000000,32767.000000
63.570689,-16276.000000,-9448.000000,12068.000000,7550.000000,5278.000000,16326.000000
63.806114,-15972.000000,-2796.000000,2464.000000,3049.000000,1467.000000,4781.000000
63.970235,-14652.000000,-1184.000000,2932.000000,208.000000,-947.000000,2072.000000
64.186315,-15096.000000,944.000000,852.000000,-1070.000000,-2891.000000,106.000000
64.408179,-14812.000000,-160.000000,4428.000000,20.000000,-178.000000,149.000000
64.582765,-14960.000000,-632.000000,3224.000000,-56.000000,-1181.000000,577.000000
64.807792,-15148.000000,600.000000,2888.000000,-285.000000,227.000000,-418.000000
64.983787,-15096.000000,-312.000000,2952.000000,-525.000000,-215.000000,-430.000000
65.188888,-14968.000000,-576.000000,4284.000000,-1065.000000,-1611.000000,-479.000000
65.415695,-15252.000000,-320.000000,2992.000000,-733.000000,333.000000,46.000000
65.583772,-15288.000000,-420.000000,3848.000000,-577.000000,-440.000000,-9.000000
65.800260,-14920.000000,-908.000000,4028.000000,-710.000000,-1231.000000,-549.000000
66.019817,-15008.000000,-1208.000000,3400.000000,-451.000000,-829.000000,-60.000000
66.194405,-15084.000000,-1552.000000,3456.000000,-1062.000000,-406.000000,-523.000000
66.413081,-14904.000000,-88.000000,3868.000000,40.000000,191.000000,759.000000
66.588822,-15384.000000,4.000000,2940.000000,-212.000000,-247.000000,-123.000000
66.823548,-14928.000000,-560.000000,3000.000000,-878.000000,174.000000,-196.000000
67.026279,-14896.000000,-788.000000,3416.000000,-432.000000,266.000000,66.000000
67.206631,-15036.000000,132.000000,3416.000000,-164.000000,306.000000,-344.000000
67.438781,-15072.000000,-356.000000,3608.000000,-431.000000,557.000000,-91.000000
67.595623,-15132.000000,-1068.000000,4356.000000,-276.000000,-195.000000,125.000000
67.830954,-14892.000000,-100.000000,3644.000000,-418.000000,291.000000,231.000000
68.032878,-19156.000000,-5068.000000,6956.000000,-3465.000000,-4199.000000,-10816.000000
68.206816,-14184.000000,680.000000,8476.000000,-23959.000000,-32768.000000,-32768.000000
68.425720,19172.000000,4488.000000,-3572.000000,2447.000000,-2837.000000,5983.000000
68.644781,10696.000000,-4244.000000,-19388.000000,8976.000000,11097.000000,11368.000000
68.819287,13228.000000,-2376.000000,-12984.000000,-754.000000,1465.000000,2156.000000
69.039075,11000.000000,36.000000,-18976.000000,-2737.000000,-15654.000000,-3872.000000
69.213319,10376.000000,-9624.000000,-4852.000000,17434.000000,32767.000000,15056.000000
69.431828,6912.000000,-11200.000000,588.000000,6091.000000,25613.000000,24380.000000
69.651998,-12712.000000,-16524.000000,3864.000000,3462.000000,19503.000000,17999.000000
69.831452,-14848.000000,-1256.000000,5148.000000,1906.000000,4605.000000,5680.000000
70.063171,-14240.000000,6776.000000,3316.000000,-17.000000,-7762.000000,2141.000000
70.219399,-15412.000000,2660.000000,1856.000000,-3617.000000,-5699.000000,-1628.000000
70.450992,-14896.000000,1328.000000,1876.000000,-2398.000000,574.000000,-1171.000000
70.656858,-15456.000000,1256.000000,4680.000000,-5168.000000,-5872.000000,-4798.000000
70.833595,-13704.000000,996.000000,9232.000000,-1869.000000,-406.000000,-1580.000000
71.066748,-14388.000000,-384.000000,8320.000000,-1632.000000,2962.000000,-418.000000
71.269601,-14180.000000,-1540.000000,8332.000000,-2343.000000,-361.000000,-2178.000000
71.450114,-13812.000000,-3424.000000,6680.000000,-1867.000000,529.000000,-1276.000000
71.670928,-13744.000000,-2404.000000,6900.000000,-714.000000,637.000000,234.000000
71.838780,-13836.000000,-3340.000000,6444.000000,-468.000000,-247.000000,-27.000000
72.057898,-15192.000000,-3420.000000,16048.000000,-12360.000000,-10718.000000,-18425.000000
72.276064,-10412.000000,-4060.000000,-4816.000000,-14988.000000,-18600.000000,-6637.000000
72.450949,-3436.000000,-15372.000000,-2204.000000,2500.000000,1918.000000,2474.000000
72.692303,-1380.000000,-15568.000000,3792.000000,-774.000000,-2045.000000,2024.000000
72.896912,-2348.000000,-14568.000000,1104.000000,517.000000,1013.000000,158.000000
73.062882,-2992.000000,-16056.000000,44.000000,361.000000,-374.000000,321.000000
73.282481,-2816.000000,-15268.000000,-316.000000,-485.000000,690.000000,-50.000000
73.457313,-2712.000000,-16276.000000,580.000000,-434.000000,-739.000000,-115.000000
73.698845,-2836.000000,-15840.000000,736.000000,-560.000000,107.000000,-190.000000
73.908882,-2832.000000,-17284.000000,2008.000000,488.000000,533.000000,263.000000
74.070194,-2560.000000,-15764.000000,2488.000000,-740.000000,438.000000,-108.000000
74.318217,-2884.000000,-13972.000000,-308.000000,202.000000,1161.000000,755.000000
74.463970,-3648.000000,-14648.000000,492.000000,-559.000000,518.000000,869.000000
74.700318,-4056.000000,-15648.000000,-4.000000,-289.000000,638.000000,719.000000
74.903119,-4088.000000,-15088.000000,-92.000000,376.000000,-373.000000,200.000000
75.077239,-4020.000000,-15588.000000,64.000000,-545.000000,-146.000000,-420.000000
75.330645,-3864.000000,-14900.000000,880.000000,-581.000000,-612.000000,-62.000000
75.518013,-4268.000000,-17080.000000,1412.000000,-356.000000,546.000000,315.000000
75.705476,-4844.000000,-18032.000000,-684.000000,-41.000000,2795.000000,-3058.000000
75.907726,3544.000000,-11456.000000,304.000000,8531.000000,-5226.000000,-22411.000000
76.089872,6804.000000,-7268.000000,-16080.000000,5074.000000,-4865.000000,-32768.000000
76.301344,12828.000000,4376.000000,1132.000000,-653.000000,-6833.000000,-11786.000000
76.521036,12320.000000,16272.000000,-2844.000000,4739.000000,1614.000000,12961.000000
76.709940,8420.000000,-4180.000000,-3464.000000,11041.000000,765.000000,32767.000000
76.913668,2832.000000,-11536.000000,-2124.000000,8622.000000,-5429.000000,23262.000000
77.089104,-3280.000000,-19732.000000,-1344.000000,-1173.000000,1398.000000,4309.000000
77.328898,-2180.000000,-15916.000000,-3112.000000,389.000000,1484.000000,-854.000000
77.526266,-1492.000000,-15484.000000,-2356.000000,-342.000000,50.000000,76.000000
77.716676,-1908.000000,-14844.000000,-2524.000000,-187.000000,571.000000,482.000000
77.927337,-2388.000000,-15788.000000,-3628.000000,-346.000000,-473.000000,-351.000000
78.139037,-2296.000000,-15648.000000,-4108.000000,-726.000000,-605.000000,128.000000
78.335964,-2060.000000,-14744.000000,-3792.000000,-821.000000,-409.000000,450.000000
78.533327,-2204.000000,-15116.000000,-3432.000000,-1270.000000,-1076.000000,-573.000000
78.717761,-2372.000000,-14352.000000,-3588.000000,-452.000000,-368.000000,1020.000000
78.926567,-3756.000000,-18388.000000,-2880.000000,604.000000,-519.000000,-2392.000000
79.152059,-240.000000,-11372.000000,-4064.000000,-4797.000000,-1329.000000,-19744.000000
79.319449,8340.000000,-11472.000000,-8240.000000,2552.000000,-4282.000000,-28837.000000
79.538791,12700.000000,4504.000000,-4380.000000,-3502.000000,2640.000000,-32768.000000
79.717641,14632.000000,22152.000000,-6916.000000,-4718.000000,-7138.000000,-7469.000000
79.932595,12684.000000,12844.000000,-4592.000000,3227.000000,7227.000000,22835.000000
80.151214,13476.000000,2784.000000,-1676.000000,4516.000000,-1280.000000,32474.000000
80.335003,6052.000000,-3144.000000,2284.000000,2452.000000,-1118.000000,26880.000000
80.544487,-2808.000000,-10028.000000,2396.000000,7005.000000,-2850.000000,12904.000000
80.773194,-2632.000000,-14572.000000,848.000000,-1661.000000,1720.000000,-767.000000
80.956476,-2704.000000,-15712.000000,-1820.000000,-820.000000,518.000000,-549.000000
81.158483,-2852.000000,-16824.000000,-1948.000000,-660.000000,-849.000000,-76.000000
81.341517,-2892.000000,-15732.000000,-1852.000000,-386.000000,-349.000000,530.000000
81.552119,-3652.000000,-14280.000000,-3136.000000,-1271.000000,-301.000000,750.000000
81.770030,-3624.000000,-15748.000000,-1792.000000,-440.000000,-639.000000,13.000000
81.961386,-4068.000000,-15908.000000,-2660.000000,-2920.000000,541.000000,-6663.000000
82.167467,-1396.000000,-16448.000000,-5880.000000,-4099.000000,4242.000000,-32768.000000
82.400065,8192.000000,-5896.000000,496.000000,1872.000000,2789.000000,-32768.000000
82.565016,13584.000000,11180.000000,-7748.000000,10383.000000,-19457.000000,-26377.000000
82.775892,9356.000000,8044.000000,-9176.000000,-1158.000000,399.000000,3322.000000
82.965413,10376.000000,13216.000000,-6320.000000,-2733.000000,2581.000000,23757.000000
83.176219,14092.000000,1972.000000,-2456.000000,2300.000000,-287.000000,32767.000000
83.401418,7032.000000,-5076.000000,-4348.000000,-9018.000000,-9873.000000,30886.000000
83.583570,-3256.000000,-8432.000000,-5136.000000,7225.000000,-13441.000000,10750.000000
83.845163,-3696.000000,-13168.000000,-3948.000000,-2804.000000,-2072.000000,1109.000000
83.962452,-4364.000000,-14320.000000,-2752.000000,1391.000000,-1007.000000,767.000000
84.176488,-5092.000000,-16592.000000,-3032.000000,-2170.000000,164.000000,-1680.000000
84.403500,-5068.000000,-14732.000000,-3468.000000,-255.000000,-716.000000,625.000000
84.589417,-4696.000000,-14628.000000,-2508.000000,-56.000000,-71.000000,812.000000
84.788161,-5056.000000,-14416.000000,-2704.000000,-582.000000,137.000000,-361.000000
85.007134,-4896.000000,-14572.000000,-3344.000000,-252.000000,-596.000000,27.000000
85.182159,-5228.000000,-15420.000000,-3416.000000,-598.000000,-173.000000,-215.000000
85.456908,-4924.000000,-14988.000000,-3672.000000,-923.000000,733.000000,877.000000
85.578689,-8140.000000,-19752.000000,-6888.000000,-10832.000000,20565.000000,-6212.000000
85.794803,-796.000000,-22460.000000,-24308.000000,17103.000000,19384.000000,-32768.000000
86.036612,21392.000000,25136.000000,-6876.000000,12329.000000,-11661.000000,-22531.000000
86.190424,10040.000000,4592.000000,3772.000000,2041.000000,4188.000000,1984.000000
86.414872,12068.000000,1820.000000,-6760.000000,3994.000000,10031.000000,32767.000000
86.609152,8764.000000,-4988.000000,-3860.000000,-1531.000000,-7967.000000,32767.000000
86.801525,-3884.000000,-13136.000000,2296.000000,6866.000000,-4436.000000,30104.000000
87.048078,-3224.000000,-10884.000000,-4664.000000,-1590.000000,-3475.000000,-956.000000
87.195454,-3512.000000,-13544.000000,-1988.000000,82.000000,-2490.000000,-1046.000000
87.418517,-3144.000000,-15196.000000,-3880.000000,-706.000000,1397.000000,-1518.000000
87.641205,-2416.000000,-16608.000000,-3564.000000,650.000000,2636.000000,-3469.000000
87.815504,620.000000,-15656.000000,-5276.000000,-1263.000000,2030.000000,-3626.000000
88.051075,428.000000,-16168.000000,-4652.000000,-2411.000000,1163.000000,6.000000
88.200694,-888.000000,-15136.000000,-4424.000000,550.000000,-2660.000000,1537.000000
88.419695,-1356.000000,-18900.000000,-6260.000000,988.000000,999.000000,2778.000000
88.640261,-1764.000000,-13292.000000,-4372.000000,-2138.000000,-440.000000,4241.000000
88.835841,-1664.000000,-15668.000000,-3436.000000,-6922.000000,8422.000000,-31144.000000
89.040728,7560.000000,-72.000000,-4344.000000,4205.000000,21018.000000,-32768.000000
89.208373,6244.000000,28832.000000,-12244.000000,11550.000000,-25713.000000,-32768.000000
89.470221,6244.000000,28832.000000,-12244.000000,11550.000000,-25713.000000,-32768.000000
89.669635,11220.000000,5236.000000,-7000.000000,-9908.000000,7736.000000,26894.000000
89.863474,6804.000000,-5644.000000,-5564.000000,807.000000,-4862.000000,32767.000000
90.057965,-3700.000000,-24204.000000,-5176.000000,-4721.000000,-8656.000000,14469.000000
90.257815,-4360.000000,-14724.000000,-5460.000000,-252.000000,-1769.000000,739.000000
90.489864,-4732.000000,-15008.000000,-6312.000000,-853.000000,557.000000,605.000000
90.680517,-5372.000000,-15900.000000,-4124.000000,-121.000000,-3476.000000,-540.000000
90.871636,-4648.000000,-13956.000000,-3744.000000,-103.000000,-1004.000000,-117.000000
91.092487,-4592.000000,-14960.000000,-3588.000000,-201.000000,-18.000000,-480.000000
91.264156,-5252.000000,-17908.000000,-4716.000000,-277.000000,953.000000,-4086.000000
91.482728,-1708.000000,-17212.000000,-3408.000000,-7098.000000,11751.000000,-26879.000000
91.657994,8056.000000,-10444.000000,-12504.000000,-7107.000000,9660.000000,-32768.000000
91.885641,8884.000000,15728.000000,-2088.000000,-2130.000000,-16624.000000,-32768.000000
92.096116,12320.000000,15168.000000,-6876.000000,391.000000,-1276.000000,6248.000000
92.270550,5876.000000,3016.000000,5488.000000,7431.000000,-19002.000000,32767.000000
92.488673,2656.000000,-14016.000000,-8248.000000,8538.000000,-8555.000000,31821.000000
92.663689,-4944.000000,-16392.000000,-9148.000000,3272.000000,3308.000000,13824.000000
92.882702,-2812.000000,-10244.000000,-8632.000000,-1010.000000,-1658.000000,1052.000000
93.101076,-2984.000000,-12496.000000,-6152.000000,-1208.000000,-41.000000,-1161.000000
93.275963,-4164.000000,-14700.000000,-5140.000000,-1050.000000,-932.000000,1575.000000
93.517067,-6624.000000,-14328.000000,-4056.000000,13175.000000,-22992.000000,-15742.000000
93.713395,-3748.000000,-18136.000000,9100.000000,-10573.000000,-20199.000000,7799.000000
93.894818,-5672.000000,-15740.000000,-10472.000000,-14254.000000,-19333.000000,-7611.000000
94.107545,-5356.000000,-14308.000000,-13332.000000,-7394.000000,-6532.000000,-5906.000000
94.282906,-5092.000000,-17036.000000,-5160.000000,-609.000000,1432.000000,-774.000000
94.514832,-4288.000000,-12300.000000,-10532.000000,3754.000000,18433.000000,-2541.000000
94.728498,-1352.000000,-13780.000000,-10652.000000,9726.000000,13838.000000,140.000000
94.908608,-1448.000000,-16640.000000,-896.000000,2567.000000,-85.000000,1154.000000
95.113413,628.000000,-16632.000000,6104.000000,-4646.000000,-11426.000000,-807.000000
95.332504,-3640.000000,-18948.000000,-16404.000000,-11661.000000,-17669.000000,-3700.000000
95.522356,-3080.000000,-11924.000000,-9980.000000,993.000000,-1766.000000,4596.000000
95.725970,-1112.000000,-13084.000000,-7036.000000,122.000000,1568.000000,-153.000000
95.904096,-3032.000000,-12632.000000,-17880.000000,-12528.000000,28810.000000,7581.000000
96.120310,-3032.000000,-12632.000000,-17880.000000,-12528.000000,28810.000000,7581.000000
96.338814,-6236.000000,-17448.000000,12220.000000,7065.000000,5330.000000,32767.000000
96.577014,-8808.000000,-18000.000000,2952.000000,454.000000,1335.000000,2162.000000
96.734380,-6148.000000,-14224.000000,3932.000000,73.000000,1669.000000,-1228.000000
96.981919,-6604.000000,-14472.000000,1120.000000,-757.000000,1409.000000,-671.000000
97.170021,-6172.000000,-16036.000000,3084.000000,-101.000000,594.000000,-3774.000000
97.348194,-5848.000000,-24368.000000,8792.000000,-6960.000000,-22235.000000,-27540.000000
